id,name,parking,reserved,fee,latitude,longitude
11075,cocoa sunshine food store,80,False,False,28.360567,-80.791864
11076,cottondale loves travel stop,0,False,False,30.752039,-85.382398
11077,davenport loves travel stop,150,False,True,28.243735,-81.658067
11078,davenport sunoco davenport,100,False,False,28.233997,-81.650652
11079,davie florida 595 truck stop,130,False,False,26.087236,-80.209723
11080,ellenton pilot travel center,100,False,False,27.527749,-82.51264
11081,fort lauderdale miccosukee service plaza,5,False,False,26.173557,-80.855262
11082,fort myers pilot travel center,76,False,False,26.65537,-81.801775
11083,fort myers quick fuel-ft myers #5107,71,False,False,26.622384,-81.858428
11084,fort pierce falcon truck stop,10,False,False,27.411482,-80.396132
11085,fort pierce loves travel stop,0,False,False,27.41317,-80.397412
11086,fort pierce loves travel stop,18,False,False,27.445485,-80.398901
11087,fort pierce pilot travel center,40,False,True,27.413386,-80.399701
11088,grand ridge bloodies food fuel,0,False,False,30.719169,-85.020153
11089,haines city pilot travel center,6,False,False,28.117628,-81.639164
11090,hawthorne loves travel stop,7,False,False,29.602006,-82.087052
11091,hawthorne shell,25,False,False,29.589637,-82.084539
11092,hialeah west 84th service station,90,False,False,25.896691,-80.329896
11093,"hialeah gardens r.o. okeechobee corp 
(roadrunner)",27,False,False,25.897102,-80.378886
11094,hialeah gardens usa truck service plaza,30,False,False,25.856389,-80.324317
11095,jacksonville gate,80,False,False,30.411198,-81.562175
11096,jacksonville kangaroo express,25,False,False,30.314753,-81.849025
11097,jacksonville kangaroo express,137,True,False,30.410766,-81.56646
11098,jacksonville kangaroo express #6163,120,False,False,30.336509,-81.751224
11099,jacksonville loves travel stop,10,False,False,30.51774,-81.630139
11100,jacksonville pilot express,70,False,False,30.412749,-81.572993
11101,jacksonville pilot travel center,0,False,False,30.066002,-81.494426
11102,jacksonville pilot travel center,5,False,False,30.371589,-81.764159
11103,jacksonville spint,0,False,False,30.372988,-81.763951
11104,jacksonville south ta travel center,4,False,False,30.06609917,-81.49610138
11105,jasper loves travel stop,99,False,False,30.452179,-82.932585
11106,jasper penn oil jasper,13,False,False,30.518775,-83.056715
11107,jasper pilot travel center,5,False,False,30.516849,-83.059465
11108,jasper s and s food,5,False,False,30.445982,-82.933991
11109,jasper s and s food store,20,False,False,30.514712,-83.061174
11110,kissimmee speedway,0,False,False,28.283245,-81.351419
11111,labelle circle k,0,False,False,26.716395,-81.43752
11112,lake city loves travel stop,0,False,False,30.002468,-82.598472
11113,lake city s and s food store shell,10,False,False,29.996105,-82.597446
11114,lake city ss food store,10,False,False,30.203569,-82.637015
11115,lake city ss food store,40,False,False,30.238858,-82.638206
11116,lake panasoffkee spirit travel center,0,False,False,28.753555,-82.098823
11117,lake placid a j petroleum,25,False,False,27.208171,-81.3286
11118,lake placid circle k,0,False,False,27.208903,-81.328772
11119,lake wales citgo,0,False,False,27.901654,-81.606762
11120,lake wales jimmys food and deli,40,False,False,27.844578,-81.358674
11121,lake wales lake wales chevron,120,False,False,27.856355,-81.586807
11122,lake worth west palm beach citgo s/p,25,False,False,26.63573,-80.175041
11123,lakeland sunoco,2,False,False,28.047241,-81.907158
11124,lamont fast track,20,False,False,30.471764,-83.891776
11125,land o lakes speedway,15,False,False,28.321057,-82.502763
11126,lawtey lawtey shell,0,False,False,30.045581,-82.071492
11127,lee jimmies autotruck plaza,70,False,False,30.37623596,-83.29547882
11128,lee loves travel stop,40,False,False,30.377124,-83.297401
11129,live oak busy bee truck stop,20,False,False,30.331893,-82.960816
11130,live oak s and s food store,90,False,False,30.28323,-82.953111
11131,macclenny citgo,0,False,False,30.263774,-82.162762
11132,macclenny exxon 454,123,True,False,30.255351,-82.123075
11133,macclenny s4s food store,50,False,False,30.262229,-82.123957
11134,madison mobil,30,False,False,30.398012,-83.359193
11135,margate estates propane beach service plaza,15,False,True,26.226381,-80.183061
11136,marianna dar-bees kwik stop,0,False,False,30.721883,-85.079112
11137,marianna pilot travel center,25,False,False,30.725789,-85.187173
11138,marianna sunoco,0,False,False,30.717341,-85.185928
11139,marianna ta travel center,5,False,True,30.718512,-85.183922
11140,medley sunshine plaza pilot dealer,15,False,False,25.88454628,-80.36505127
11141,"miami dade comers travel center pilot dealer 
- 
17696 southwest 8th street, 997 and us 41, miami fl 33185 
fax: 850-576-3213",90,False,False,25.76059914,-80.48068237
11142,miami krone exxon,2,False,False,25.580725,-80.479098
11143,miami quick fuel-miami #5102,11,False,False,25.828112,-80.314339
11144,miami snapper creek plaza,2,False,False,25.66141,-80.386769
11145,miami tom thumb store,77,False,False,25.593808,-80.478949
11146,miami gardens pilot travel center,90,False,False,25.925296,-80.244661
11147,middleburg kangaroo express,0,False,False,30.088572,-81.946013
11148,midway pilot travel center,100,False,False,30.485367,-84.421243
11149,milton circle k,25,False,False,30.572699,-87.030799
11150,milton exxon fuel express travel center,8,False,False,30.621267,-86.965456
11151,molino tom thumb,73,False,False,30.731231,-87.349766
11152,moore haven loves travel stop,270,True,False,26.834657,-81.1334
11153,mossy head loves travel stop,60,False,False,30.734551,-86.348573
11154,mount dora chevron,125,False,False,28.774618,-81.623697
11155,north fort myers loves travel stop,130,False,False,26.714794,-81.81515
11156,ocala baxley travel plaza,25,False,False,29.207344,-82.139947
11157,ocala kangaroo express,0,False,False,29.134942,-82.106795
11158,ocala loves travel stop,25,False,False,29.267531,-82.197794
11159,ocala petro center,15,False,False,29.410059,-82.247236
11160,ocala pilot travel center,0,False,False,29.0254,-82.159116
11161,ocala pilot travel center,120,False,False,29.266559,-82.188824
11162,ocala pilot travel center,10,False,False,29.267322,-82.191592
11163,ocoee turkey lake citgo,0,False,False,28.513971,-81.498293
11164,okeechobee circle k,78,False,False,27.278322,-80.82886
11165,okeechobee fort drum citgo,0,False,False,27.336525,-80.837977
11166,okeechobee pilot travel center,0,False,False,27.6987,-80.9017
11167,opa locka u gas,0,False,False,25.925797,-80.26847
11168,orlando acme truck stop,0,False,False,28.418979,-81.403552
11169,orlando acme truck stop,25,False,False,28.428619,-81.372155
11170,orlando quick fuel-orlando #5101,15,False,False,28.422254,-81.375402
11171,ormond beach loves travel stop,15,False,False,29.339685,-81.13458
11172,palatka speedway truck stop,30,False,False,29.654986,-81.656695
11173,palm bay sunoco,12,False,False,27.998004,-80.631935
11174,palmetto citgo,0,False,False,27.52079,-82.56543
11175,panama city kangaroo express,0,False,False,30.181125,-85.717515
11176,pensacola fleet travel center 320,25,False,False,30.534015,-87.331422
11177,pensacola kangaroo,0,False,False,30.510756,-87.269755
11178,pensacola kangaroo,20,False,False,30.53447,-87.331397
11179,perry waco fuel plaza,40,False,False,30.08664131,-83.5716629
11180,pinellas keystone citgo,20,False,False,27.869732,-82.699888
11181,plant city circle k,150,False,False,28.0067232,-82.1705912
11182,plant city speed lane citgo,180,False,False,28.033198,-82.056025
11183,polk city up fuel center,3,False,False,28.155127,-81.801812
11184,pompano beach hardy bros oil,0,False,False,26.235226,-80.13891
11185,pompano beach pompano truck stop,25,False,False,26.242164,-80.166051
11186,punta gorda pilot travel center,24,False,False,26.8948,-82.0093
11187,punta gorda richs hess,25,False,False,26.895355,-82.008508
11188,quincy flying j travel plaza,160,False,False,30.492724,-84.429542
11189,san antonio flying j travel plaza,25,False,False,28.32651,-82.322396
11190,scottsmoore stuckeys bp,156,False,False,28.772942,-80.892046
11191,sebring circle k,0,False,False,27.429561,-81.417215
11192,south bay jiffy truck stop,0,False,False,26.676064,-80.722383
11193,south bay pilot travel center,0,False,False,26.66617,-80.716842
11194,south bay southern belle truck stop,0,False,False,26.666774,-80.718103
11195,st augustine flying j travel plaza,0,False,False,29.750093,-81.344792
11196,st cloud canoe creek shell,30,False,False,28.09403,-81.273658
11197,st lucie flying j travel plaza,0,False,False,27.449427,-80.397364
11198,starke sunoco,0,False,False,29.938131,-82.111607
11199,starke sunoco,0,False,False,29.937994,-82.111884
11200,tampa alpine truck stop,0,False,False,27.956437,-82.482459
11201,tampa circle k store,0,False,False,27.966626,-82.376824
11202,tampa columbus sunoco,0,False,False,27.966266,-82.40217
11203,tampa flying j travel plaza,81,True,True,28.009873,-82.303551
11204,tampa quick fuel-currie davis #5105,25,False,False,27.949772,-82.341928
11205,tampa quick fuel-knox st #5106,162,True,False,28.00574,-82.528588
11206,tampa shell,2,False,False,27.980857,-82.359411
11207,tampa speedway,40,False,False,27.951436,-82.401001
11208,tampa sunoco,100,False,True,27.966266,-82.40217
11209,tampa sunoco,60,False,False,27.970829,-82.360843
11210,tampa ta travel center,75,False,False,28.00989914,-82.3010025
11211,tampa tampa bay truck center,10,False,False,27.981555,-82.390863
11212,vero beach ta travel center,170,True,False,27.63809967,-80.51100159
11213,wakulla inland sunstop #725,20,False,False,30.23265,-84.229555
11214,waldo pilot travel center,5,False,False,29.8143,-82.16879
11215,weston seminole travel center,2,False,False,26.06295204,-80.43308258
11216,wildwood okahumpka service plaza,30,False,False,28.786208,-81.981385
11217,wildwood pilot travel center,0,False,False,28.874297,-82.09039
11218,wildwood pilot travel center,10,False,True,28.87477,-82.096516
11219,wildwood ta travel center,100,False,False,28.875,-82.09390259
11220,wildwood wildwood citgo inc,150,False,False,28.87488,-82.097139
11221,worthington springs s and s food store,0,False,False,29.946075,-82.424765
11222,youngstown 231 plaza truck stop,80,False,False,30.43341064,-85.42807007
11223,yulee flash foods,10,False,False,30.61858,-81.652199
11224,zellwood ak truck stop,20,False,False,28.722839,-81.596002
11225,Adairsville Loves Travel Stop,25,False,False,34.443667,-84.91373
11226,Adairsville Stop N Go,6,False,False,34.377818,-84.906465
11227,Adel Adel Truck Plaza,0,False,False,31.138836,-83.444462
11228,Albany Oak Ridge Drive Self Serve,3,False,False,31.548818,-84.176204
11229,Albany Pilot Travel Center,40,False,False,31.580967,-84.085901
11230,Albany Road Runner,15,False,True,31.572521,-84.052062
11231,Alma Forks 1&23,5,False,False,31.628238,-82.461501
11232,Alma Parker Food Mart,15,False,False,31.543275,-82.484284
11233,Alma Road Runner,25,False,True,31.54397,-82.525361
11234,Alpharetta Speedway,411,False,True,34.123542,-84.224413
11235,Americus Chevron Food Mart,85,False,False,32.084807,-84.239737
11236,Ashburn A-1 Truck Stop,85,False,False,32.084807,-84.239737
11237,Athens All American Food Store,0,False,False,34.021097,-83.319818
11238,Athens Gulf,0,False,False,34.020404,-83.319883
11239,Athens Kangaroo Express,60,False,False,33.982584,-83.347907
11240,Atlanta  Citgo Truck Stop,108,False,False,33.7612432,-84.53619
11241,Atlanta Petro Center,5,False,False,33.787253,-84.49026
11242,Atlanta Pilot Travel Center,25,False,False,33.685327,-84.311475
11243,Atlanta Quick Fuel - Clark Howell #2204,0,False,False,33.624442,-84.407867
11244,Atlanta Quick Fuel - Fulton Ind #2203,25,False,False,33.759428,-84.538925
11245,Atlanta Quick Fuel - Norcross #2201,30,False,False,33.910537,-84.239704
11246,Atlanta QuickTrip Travel Center,90,False,False,33.729443,-84.573873
11247,Atlanta South TA Travel Center,25,False,False,33.20650101,-84.0585022
11248,Attapulgus Bishops Travel Center,10,False,False,30.691816,-84.381105
11249,augusta c-mart,0,False,False,33.399722,-82.006115
11250,augusta dls convenience store,50,False,False,33.36661,-81.996234
11251,augusta fuel city,50,False,False,33.439777,-81.999647
11252,augusta pilot travel center,25,False,False,33.480351,-82.130338
11253,augusta pilot travel center,3,False,False,33.524036,-82.033303
11254,augusta pumping station 25,10,False,False,33.367349,-82.038898
11255,augusta t.p.s.,5,False,False,33.366498,-82.037305
11256,bainbridge amoco food shop,70,False,False,30.903679,-84.581369
11257,bainbridge bainbridge truck stop,25,False,False,30.929391,-84.631006
11258,bainbridge kangaroo express,150,False,False,30.92068,-84.602247
11259,bainbridge mr pips,125,False,False,30.9393998,-84.6094572
11260,baxley us,0,False,False,31.873808,-82.356171
11261,blakely riverside travel center,107,True,False,31.279678,-85.096503
11262,bogart shell,0,False,False,33.900547,-83.574565
11263,braselton pilot travel center,5,False,False,34.119701,-83.76204
11264,bremen kangaroo express,10,False,False,33.681868,-85.150946
11265,brunswick flying j travel plaza,25,False,True,31.140138,-81.578593
11266,brunswick loves travel stop,0,False,False,31.137752,-81.571797
11267,brunswick parkers,150,False,False,31.273067,-81.563058
11268,brunswick ta travel center,10,False,False,31.138015,-81.581107
11269,buford citgo,100,False,False,34.133973,-83.934517
11270,butler h & j travel center,2,False,False,32.542969,-84.242091
11271,butler h and j travel center,10,False,False,32.543069,-84.242344
11272,byron byron citgo,40,False,False,32.658101,-83.745496
11273,byron flash foods,190,False,False,32.657346,-83.74789
11274,byron pilot travel center,221,True,False,32.612249,-83.744574
11275,cairo pure,75,False,False,30.884658,-84.204175
11276,calhoun pilot travel center,40,False,False,34.558562,-84.936
11277,camilla exxon,0,False,False,31.236353,-84.199702
11278,carnesville chester plaza,100,False,False,34.344995,-83.317565
11279,carnesville echo auto truck plaza,0,False,False,34.392949,-83.230372
11280,carnesville flying j travel plaza,212,True,False,34.347777,-83.322385
11281,carnesville petro center,0,False,False,34.348738,-83.320313
11282,carnesville pilot travel center,0,False,False,34.389744,-83.227478
11283,cartersville gas n go,2,False,False,34.241417,-84.775204
11284,cartersville kangaroo express,5,False,False,34.208803,-84.759435
11285,cartersville pilot travel center,0,False,False,34.272662,-84.807361
11286,cartersville shell,0,False,False,34.174264,-84.762509
11287,cartersville speedway,0,False,False,34.207858,-84.799614
11288,cartersville ta travel center,0,False,False,34.27381,-84.806923
11289,cedartown chevron,5,False,False,33.98429,-85.254893
11290,chatsworth central pitt stop,89,True,False,34.783292,-84.823485
11291,chatsworth kangaroo express,0,False,False,34.79998,-84.77319
11292,chatsworth kangaroo express,25,False,False,34.799849,-84.772825
11293,cochran sp mart,0,False,False,32.401965,-83.335793
11294,college park texaco,60,False,False,33.611129,-84.524462
11295,columbus circle k,0,False,False,32.453775,-84.989697
11296,columbus spectrum,0,False,False,32.454714,-84.945611
11297,commerce fuel mart,0,False,False,34.227407,-83.499371
11298,commerce ta travel center,210,False,False,34.25279999,-83.46320343
11299,conley chevron,100,False,False,33.672044,-84.340163
11300,conley citgo food mart,5,False,False,33.6688,-84.340935
11301,conley conoco,25,False,False,33.670689,-84.340273
11302,cordele pilot travel center,10,False,False,31.958859,-83.745771
11303,cusseta cusseta food mart,25,False,False,32.301005,-84.781596
11304,dacula quik trip,10,False,False,33.984462,-83.925524
11305,dalton mapco express,10,False,False,34.652787,-84.985246
11306,dalton pilot travel center,20,False,False,34.655345,-84.980031
11307,dalton pilot travel center,0,False,False,34.687737,-85.000094
11308,darien el cheapo fuel stop,20,False,False,31.398484,-81.450276
11309,dawson boomerang food fuel,8,False,False,31.755585,-84.42594
11310,dawson kangaroo express,50,False,False,31.782744,-84.445719
11311,donalsonville mr pips autotruck plaza 2,25,False,False,31.040598,-84.87786
11312,doraville quiktrip,60,False,False,33.901488,-84.24558
11313,douglas bp,25,False,False,31.538553,-82.810409
11314,douglas jet foods 82,5,False,False,31.466877,-82.850385
11315,douglas valero,5,False,False,31.540432,-82.925475
11316,dublin 257 truck stop,92,False,False,32.49375,-82.983143
11317,dublin chevron gas station,12,False,False,32.49927,-82.976577
11318,dublin friendly gus 23,8,False,False,32.482777,-82.89604
11319,dublin hop-in 2,25,False,False,32.543087,-82.8977197
11320,dublin loves travel stop,105,False,False,32.495759,-82.981753
11321,dublin neighbors express,200,False,True,32.493474,-82.929428
11322,dublin pilot travel center,34,False,False,32.490434,-82.934495
11323,eatonton jet food store,200,False,False,33.296449,-83.384245
11324,eatonton sammons eagle i travel center,15,False,False,33.34775543,-83.39281464
11325,elberton pyramid petro,25,False,False,34.110068,-82.904189
11326,ellabell parkers,25,False,False,32.196899,-81.439497
11327,ellenwood quiktrip,0,False,False,33.611525,-84.29973
11328,emerson loves travel stop,2,False,False,34.119722,-84.742668
11329,fairburn fairbum bp truck stop,5,False,False,33.541826,-84.576824
11330,folkston friendly express 31,5,False,True,30.857787,-82.010068
11331,forsyth rumble road bp,8,False,False,32.992516,-83.842313
11332,fortson mulberry grove chevron,5,False,False,32.661119,-84.984403
11333,gainesville circle k,0,False,False,34.263072,-83.816309
11334,gainesville shell,20,False,False,34.284241,-83.800524
11335,garden city 80 quick stop,25,False,False,32.096504,-81.144129
11336,garden city circle k truck stop,15,False,False,32.115807,-81.192554
11337,garden city garden city snack-n-go,40,False,False,32.096576,-81.143767
11338,garden city shell,70,False,False,32.115585,-81.192505
11339,georgia marathon,10,False,False,34.345367,-83.31727
11340,greenville texaco,0,False,False,33.036514,-84.71343
11341,grovetown t.p.s.,200,False,False,33.485442,-82.200109
11342,hahira big foot travel center,50,False,False,30.991742,-83.388801
11343,hawkinsville american jacks,120,False,False,32.281445,-83.451762
11344,hogansville hogansville 66 truck plaza,55,False,False,33.158427,-84.871112
11345,hogansville loves travel stop,30,False,False,33.159438,-84.871354
11346,homerville commissary express,25,False,False,31.0343473,-82.7613615
11347,jackson bp,15,False,False,33.20573,-84.062533
11348,jackson flying j travel plaza,11,False,False,33.207616,-84.0639
11349,jackson loves travel stop,0,False,False,33.208091,-84.05852
11350,jackson pilot travel center,15,False,False,33.210822,-84.056019
11351,jefferson quiktrip,136,True,False,34.152746,-83.650665
11352,jefferson speedway,150,False,False,34.151405,-83.640511
11353,jeffersonville 96 truck plaza,60,False,False,32.620404,-83.370823
11354,jeffersonville citgo food mart 16,25,False,False,32.626065,-83.369847
11355,jesup friendly express,200,False,False,31.604924,-81.912072
11356,jesup paiges mini mart 4,75,True,False,31.648395,-81.856135
11357,jonesboro texaco,0,False,False,33.58212,-84.377832
11358,kingsland gas2go atlantic travel center,0,False,False,30.824422,-81.663351
11359,kingsland petro center,0,False,False,30.795059,-81.66626
11360,kingsland pilot travel center,25,False,False,30.760336,-81.657085
11361,lake park citgo travel plaza,5,False,False,30.67876,-83.224246
11362,lake park flying j travel plaza,0,False,False,30.641139,-83.189714
11363,lake park ta travel center,0,False,False,30.644743,-83.187751
11364,lavonia exxon,3,False,False,34.448202,-83.127494
11365,lavonia mobil,0,False,False,34.447131,-83.138405
11366,lawrenceville valero,5,False,False,33.957564,-83.977228
11367,lenox lenox bp,25,False,False,31.26817,-83.473241
11368,lincolnton fast times bp,119,False,False,33.788456,-82.480555
11369,lithia springs marathon station,30,False,False,33.771122,-84.652625
11370,lithonia speedway truck stop,110,False,False,33.699261,-84.118613
11371,lula circle m bp,149,True,False,34.395335,-83.690194
11372,lula exxon,10,False,False,34.394726,-83.689468
11373,lumber city flash foods,3,False,False,31.928397,-82.678891
11374,lyons pops general store,0,False,False,32.053776,-82.348119
11375,macon loves travel stop,20,False,True,32.717218,-83.732598
11376,macon ocmulgee chevron 41 9,25,False,False,32.795716,-83.569446
11377,madison pilot travel center,20,False,False,33.560779,-83.47837
11378,madison ta travel center,15,False,False,33.55239868,-83.47480011
11379,mcdonough kangaroo express,20,False,True,33.408611,-84.166126
11380,mcdonough liberty,8,False,False,33.41312,-84.159136
11381,mcdonough racetrack,25,False,False,33.426124,-84.183149
11382,mcdonough travel centre,25,False,False,33.4616906,-84.2073082
11383,metter jays fuel stop,0,False,False,32.379041,-82.060908
11384,metter jays fuel stop,25,False,True,32.379119,-82.06173
11385,metter metter bp,25,False,False,32.371407,-82.165028
11386,midland beave4 run truck travel plaza,5,False,False,32.538673,-84.847626
11387,midland spectrum store,25,False,False,32.538967,-84.869529
11388,midway el cheapo 50,0,False,False,31.781007,-81.382946
11389,millen mcteer shell,70,False,False,32.797108,-81.94962
11390,mineral bluff skyland food marathon,95,False,False,34.893123,-84.260542
11391,monroe walton truck stops,2,False,False,33.811628,-83.679857
11392,moultrie chevron food store 6,4,False,False,31.208402,-83.778477
11393,moultrie d and p food store,20,False,False,31.208649,-83.777655
11394,moultrie jack rabbit foods 9,25,False,False,31.114215,-83.7848603
11395,mt airy bp,0,False,False,34.59486,-83.442578
11396,newnan newnan bp truck stop,0,False,False,33.327046,-84.781821
11397,newnan pilot travel center,0,False,False,33.320129,-84.776906
11398,ocilla flash foods 169,20,False,False,31.604201,-83.25087
11399,palmetto palmetto shell,50,False,False,33.528682,-84.663077
11400,patterson patterson truck stop,125,True,False,31.380047,-82.14661
11401,pearson adens mini market 68,25,False,False,31.294193,-82.853506
11402,perry conoco inc,0,False,False,32.472509,-83.745726
11403,perry flash foods,4,False,False,32.469487,-83.741825
11404,perry texaco,10,False,False,32.446436,-83.750896
11405,perry valero,200,False,False,32.492502,-83.739708
11406,pinehurst gas go,25,False,False,32.189625,-83.749313
11407,port wentworth pilot travel center,25,False,False,32.188489,-81.19463
11408,pulaski gradys truck stop,90,False,False,32.335825,-81.95325
11409,rabun gap exxon on the run,2,False,False,34.941771,-83.387262
11410,ranger smart mart,25,False,False,34.588089,-84.706027
11411,register po jos gas n go,50,False,False,32.311582,-81.875507
11412,resaca flying j travel plaza,30,False,False,34.576085,-84.946864
11413,richland shoppers stop,0,False,False,32.08727,-84.675569
11414,richmond hill el cheapo 04,150,False,False,31.852441,-81.264035
11415,richmond hill loves travel stop,3,False,False,31.960642,-81.331522
11416,ringgold chevron,25,False,False,34.927865,-85.150729
11417,ringgold choo choo truck plaza,10,False,False,34.889296,-85.072974
11418,ringgold cochrans travel center,0,False,False,34.888901,-85.072868
11419,ringgold kangaroo express,15,False,False,34.888712,-85.073515
11420,ringgold kangaroo express,3,False,False,34.913301,-85.123749
11421,rising fawn pilot travel center,10,False,True,34.770199,-85.541739
11422,rockmart mapco express,0,False,False,34.013351,-85.046259
11423,rome citgo fuel center,0,False,False,34.258874,-85.343025
11424,rome evans store,222,True,False,34.258617,-85.343813
11425,rome highway 411 truck stop,0,False,False,34.222502,-85.1493
11426,rome kangaroo express,240,False,False,34.342958,-85.07752
11427,sandersville busy food mart,5,False,False,32.98824,-82.798991
11428,savannah ami food mart,2,False,False,32.0961,-81.144199
11429,savannah el cheapo,0,False,False,32.004688,-81.281218
11430,savannah pilot travel center,25,False,False,32.072351,-81.19985
11431,savannah ta travel center,3,False,False,31.92519951,-81.33270264
11432,springfield enmarket,250,False,False,32.350772,-81.295588
11433,st marys pilot travel center,90,False,False,30.761161,-81.648549
11434,statesboro a to z truck stop,164,False,False,32.467318,-81.76315
11435,statesboro flash foods,140,False,False,32.41703,-81.798899
11436,surrency parkers,30,False,False,31.725247,-82.197626
11437,swainsboro eds truck stop,0,False,False,32.540898,-82.313261
11438,tallapoosa nationwide diesel and gas,25,False,False,33.740319,-85.287432
11439,tallapoosa newborn truck stop,25,False,False,33.681278,-85.263707
11440,tallapoosa pilot travel center,25,False,False,33.682211,-85.262296
11441,temple flying j travel plaza,0,False,False,33.71934,-85.025413
11442,temple pilot travel center,0,False,False,33.719217,-85.028965
11443,tennille quick mart,30,False,False,32.931961,-82.807195
11444,thomaston flash foods,20,False,False,32.934902,-84.334145
11445,thomaston kellys truck stop,80,False,False,32.912675,-84.292666
11446,thomasville huds 3,15,False,False,30.702393,-84.145295
11447,thomasville jack rabbit,90,False,False,30.817986,-84.000547
11448,thomasville jack rabbit travel center,200,False,False,30.903831,-83.975388
11449,thomasville parkway junction,12,False,False,30.729478,-84.11976
11450,thomasville thomasville travel center,25,False,False,30.869971,-83.999404
11451,thomson fuel city circle k,50,False,False,33.504897,-82.502383
11452,thomson loves travel stop,0,False,False,33.514228,-82.503612
11453,tifton griffin foods-shell travel plaza,0,False,False,31.441108,-83.530404
11454,tifton loves travel stop,189,False,False,31.415699,-83.503025
11455,tifton pilot travel center,4,False,False,31.427812,-83.516532
11456,tifton route 82 truck stop,6,False,False,31.450768,-83.506899
11457,tucker speedway,15,False,False,33.826412,-84.196619
11458,twin city red roof express,70,False,False,32.432992,-82.298697
11459,unadilla all state truck stop,90,False,False,32.244838,-83.74556
11460,unadilla flash foods,40,False,False,32.249425,-83.741975
11461,union city speedway truck stop,30,False,False,33.585628,-84.516
11462,union point flying j travel plaza,100,False,False,33.546903,-83.078463
11463,valdosta big foot travel center,25,False,False,30.822039,-83.3097
11464,valdosta big foot travel center,100,False,False,30.821591,-83.309832
11465,valdosta citgo,80,False,False,30.817255,-83.319176
11466,valdosta pilot travel center,25,False,False,30.754385,-83.2733
11467,valdosta pilot travel center,25,False,False,30.753094,-83.272001
11468,valdosta shell autotruck plaza,25,False,False,30.817315,-83.318999
11469,vidalia mccord gun and bow,15,False,False,32.21111,-82.463772
11470,vienna pilot travel center,0,False,False,32.086302,-83.759851
11471,vienna rachels bp,0,False,False,32.121972,-83.763217
11472,villa rica pilot travel center,2,False,False,33.721206,-84.90239
11473,waco loves travel stop,0,False,False,33.691297,-85.189547
11474,wadley jet food store,5,False,True,32.863327,-82.3948
11475,wadley shake rag express,25,False,False,32.868621,-82.394424
11476,waresboro z way truck stop,20,False,False,31.255908,-82.470642
11477,washington t.p.s.,15,False,False,33.7387,-82.720817
11478,waycross flash foods,2,False,False,31.209737,-82.382527
11479,waycross flash foods,0,False,False,31.236442,-82.370499
11480,waycross pa pa deli and convenience,15,False,False,31.208089,-82.384216
11481,waynesville shell,50,False,False,31.229372,-81.790981
11482,whitesburg whitesburg bp,2,False,False,33.486135,-84.907971
11483,wildwood fast travel,30,False,False,34.978041,-85.409551
11484,wildwood pilot travel center,5,False,False,34.977907,-85.413764
11485,willacoochee adens minit market,4,False,False,31.338829,-83.040037
11486,winder exxon,45,False,False,33.961003,-83.798062
11487,winder shell food mart,150,False,False,33.991493,-83.774061
11488,woodbine exxon flash foods,350,False,False,30.848927,-81.668662
11489,woodbine sunshine travel plaza,25,False,False,30.946646,-81.690973
11490,wrens jet food store,2,False,False,33.218097,-82.378667
11491,wrightsville side track,0,False,False,32.729292,-82.713943
11492,adair kum and go,50,False,False,41.4956,-94.643955
11493,ainsworth ainsworth 4 corners fuel,10,False,False,41.29195537,-91.53664827
11494,algona chrome truck stop,150,False,False,43.083917,-94.236231
11495,altoona (des moines area) flying j travel plaza,25,False,False,41.6586,-93.4993
11496,ames kum go,25,False,False,42.008971,-93.585786
11497,anamosa anamosa megamart,0,False,False,42.10347,-91.263514
11498,anamosa anamosa travel mart,150,False,False,42.072384,-91.333905
11499,atalissa pilot travel center,100,False,False,41.643734,-91.151849
11500,atlantic valley oil company,70,True,False,41.487556,-94.946851
11501,avoca wings america travel center,40,False,False,41.500125,-95.335371
11502,batavia batavia bp,0,False,False,41.002071,-92.163738
11503,bevington kum go,15,False,False,41.3612523,-93.789789
11504,bouton fuel mart express,10,False,False,41.838194,-94.027572
11505,brooklyn kwik star,0,False,False,41.6917,-92.357962
11506,brooklyn pilot travel center,75,False,False,41.698375,-92.358466
11507,brooklyn ta travel center,11,False,False,41.698919,-92.44611
11508,burlington highway 34 truck stop,30,False,False,40.82652,-91.207924
11509,calmar kwik star,100,False,False,43.18408,-91.864532
11510,carroll sparkys one stop,25,False,False,42.064973,-94.843241
11511,cascade mcdermott oil co,25,False,False,42.303729,-91.000882
11512,cedar falls kwik star,25,False,False,42.470384,-92.447092
11513,cedar rapids caseys just diesel,2,False,False,41.888996,-91.6733229
11514,cedar rapids kwik star,35,False,False,41.891457,-91.674515
11515,cedar rapids pilot travel center,60,False,False,41.890869,-91.666691
11516,center point caseys center point,40,False,False,42.172325,-91.776695
11517,chariton chariton bp,250,False,False,41.005601,-93.293409
11518,chariton southern iowa oil,20,False,False,41.014134,-93.326475
11519,chester rs fuel,3,False,False,43.490253,-92.359818
11520,clear lake kum and go,2,False,False,43.133351,-93.35262
11521,clear lake kwik star,80,False,False,43.14674,-93.349724
11522,clear lake pilot travel center,90,False,False,43.145024,-93.358662
11523,clinton kwik star,78,True,False,41.8141543,-90.2412378
11524,clive des moines loves travel stop,146,False,False,41.613365,-93.780718
11525,colfax colfax vally travel center,80,False,False,41.69597,-93.246697
11526,colfax kum and go,25,False,False,41.686902,-93.246932
11527,coralville kum and go,20,False,False,41.682623,-91.565465
